Date,Year,Pasture,Patch,Pasture_Patch,Pasture_Patch_Year,Pasture_Patch_Year_Transect,Robel.N,Robel.E,Robel.S,Robel.W,WSG,CSG_FEAR,CSG,FEAR,CHEAT,Forbs,Legumes,Woody,Bare,Litter,Litter_dep,Panic,Seed_mix_forbs,Seed_cover_total,Sedges,SDV,TALLEST,LIT_2,LIT_3,Angle_of_O,Violets
,2017,PYW,N,PYW_N,PYW_N_2017,PYW_N_2017,2,2,3,2,3,.,16,0,.,16,38,0,1,98,1.5,0,38,16,.,,,,,,.
,2017,PYW,N,PYW_N,PYW_N_2017,PYW_N_2017,2,2,3,1,16,.,3,16,.,16,86,0,16,86,1,0,0,0,.,,,,,,.
,2017,PYW,N,PYW_N,PYW_N_2017,PYW_N_2017,2,2,2,2,16,.,3,3,.,16,86,0,3,98,2,0,86,3,.,,,,,,.
,2017,PYW,N,PYW_N,PYW_N_2017,PYW_N_2017,2,2,2,2,16,.,3,0,.,16,63,0,3,86,2,0,0,0,.,,,,,,.
,2017,PYW,N,PYW_N,PYW_N_2017,PYW_N_2017,2,1,2,3,3,.,16,3,.,3,86,0,3,86,1.5,2,0,0,.,,,,,,.
,2017,PYW,N,PYW_N,PYW_N_2017,PYW_N_2017,3,2,1,2,16,.,3,3,.,16,63,0,3,98,2,0,0,0,.,,,,,,.
,2017,PYW,N,PYW_N,PYW_N_2017,PYW_N_2017,3,3,1,1,16,.,16,3,.,16,38,0,16,86,0.5,1,0,0,.,,,,,,.
,2017,PYW,N,PYW_N,PYW_N_2017,PYW_N_2017,2,1,2,3,3,.,16,16,.,3,16,0,1,98,1,2,0,0,.,,,,,,.
,2017,PYW,N,PYW_N,PYW_N_2017,PYW_N_2017,2,2,2,1,0,.,16,16,.,3,63,0,1,98,1,1,0,0,.,,,,,,.
,2017,PYW,N,PYW_N,PYW_N_2017,PYW_N_2017,1,1,2,3,3,.,16,3,.,16,38,0,16,86,1,0,38,3,.,,,,,,.
,2017,PYW,N,PYW_N,PYW_N_2017,PYW_N_2017,2,2,1,1,16,.,16,0,.,3,38,0,3,98,1,0,63,3,.,,,,,,.
,2017,PYW,N,PYW_N,PYW_N_2017,PYW_N_2017,2,1,1,1,3,.,3,3,.,16,86,0,3,86,1,0,0,0,.,,,,,,.
,2017,PYW,N,PYW_N,PYW_N_2017,PYW_N_2017,1,0,1,1,16,.,3,3,.,16,63,0,16,86,0.5,0,98,16,.,,,,,,.
,2017,PYW,S,PYW_S,PYW_S_2017,PYW_S_2017,5,3,3,3,16,.,16,3,.,16,16,0,3,98,2,1,98,16,.,,,,,,.
,2017,PYW,S,PYW_S,PYW_S_2017,PYW_S_2017,3,3,4,3,16,.,16,3,.,38,16,0,1,98,2,0,98,38,.,,,,,,.
,2017,PYW,S,PYW_S,PYW_S_2017,PYW_S_2017,5,3,2,3,3,.,0,16,.,16,38,0,16,63,1,0,0,0,.,,,,,,.
,2017,PYW,S,PYW_S,PYW_S_2017,PYW_S_2017,3,4,3,2,16,.,16,3,.,16,16,0,3,86,2.5,1,38,3,.,,,,,,.
,2017,PYW,S,PYW_S,PYW_S_2017,PYW_S_2017,3,3,3,2,3,.,3,16,.,16,38,0,3,86,2,2,0,0,.,,,,,,.
,2017,PYW,S,PYW_S,PYW_S_2017,PYW_S_2017,3,2,3,3,16,.,3,3,.,16,38,0,3,86,2,0,98,16,.,,,,,,.
,2017,PYW,S,PYW_S,PYW_S_2017,PYW_S_2017,2,2,3,2,3,.,3,3,.,16,38,0,1,98,1.5,0,86,16,.,,,,,,.
,2017,RC2,C,RC2_C,RC2_C_2017,RC2_C_2017,16,8,7,20,0,.,63,3,.,38,0,0,38,38,0,0,0,0,.,,,,,,.
,2017,RC2,C,RC2_C,RC2_C_2017,RC2_C_2017,8,14,9,13,0,.,16,3,.,38,0,0,1,98,9,0,0,0,.,,,,,,.
,2017,RC2,C,RC2_C,RC2_C_2017,RC2_C_2017,9,16,10,7,0,.,63,16,.,38,0,3,16,86,6,0,0,0,.,,,,,,.
,2017,RC2,C,RC2_C,RC2_C_2017,RC2_C_2017,8,8,13,9,0,.,16,16,.,63,38,0,16,86,9,0,0,0,.,,,,,,.
,2017,RC2,C,RC2_C,RC2_C_2017,RC2_C_2017,9,10,7,10,0,.,38,0,.,16,16,3,16,86,5,0,63,16,.,,,,,,.
,2017,RC2,C,RC2_C,RC2_C_2017,RC2_C_2017,10,9,6,7,3,.,3,0,.,38,38,0,1,98,24,0,0,0,.,,,,,,.
,2017,RC2,C,RC2_C,RC2_C_2017,RC2_C_2017,8,8,9,6,0,.,16,3,.,38,38,0,1,98,11,0,16,3,.,,,,,,.
,2017,RC2,C,RC2_C,RC2_C_2017,RC2_C_2017,5,7,7,11,0,.,16,0,.,16,63,0,1,98,3,0,0,0,.,,,,,,.
,2017,RC2,C,RC2_C,RC2_C_2017,RC2_C_2017,5,9,9,7,0,.,38,16,.,38,16,38,3,98,3,0,0,0,.,,,,,,.
,2017,RC2,C,RC2_C,RC2_C_2017,RC2_C_2017,7,8,6,8,0,.,38,0,.,38,38,16,3,98,1.5,1,0,0,.,,,,,,.
,2017,RC2,C,RC2_C,RC2_C_2017,RC2_C_2017,8,8,8,5,0,.,16,16,.,38,63,0,3,98,2,0,0,0,.,,,,,,.
,2017,RC2,C,RC2_C,RC2_C_2017,RC2_C_2017,7,7,7,6,0,.,86,0,.,16,16,0,1,98,8,0,0,0,.,,,,,,.
,2017,RC2,C,RC2_C,RC2_C_2017,RC2_C_2017,7,5,7,7,0,.,16,0,.,38,38,0,38,38,2,0,0,0,.,,,,,,.
,2017,RC2,C,RC2_C,RC2_C_2017,RC2_C_2017,5,5,10,6,0,.,38,16,.,16,38,0,1,98,5,0,38,16,.,,,,,,.
,2017,RC2,C,RC2_C,RC2_C_2017,RC2_C_2017,7,7,5,5,0,.,16,16,.,38,38,0,16,86,1.5,0,0,0,.,,,,,,.
,2017,RC2,C,RC2_C,RC2_C_2017,RC2_C_2017,7,6,6,5,0,.,3,16,.,38,16,0,16,86,6,0,38,16,.,,,,,,.
,2017,RC2,C,RC2_C,RC2_C_2017,RC2_C_2017,5,6,7,6,0,.,38,3,.,16,16,0,3,98,4.5,0,0,0,.,,,,,,.
,2017,RC2,C,RC2_C,RC2_C_2017,RC2_C_2017,6,6,7,5,0,.,16,0,.,16,38,0,3,98,4,0,38,3,.,,,,,,.
,2017,RC2,C,RC2_C,RC2_C_2017,RC2_C_2017,7,6,5,6,0,.,16,1,.,3,98,0,1,98,4,0,0,0,.,,,,,,.
,2017,RC2,C,RC2_C,RC2_C_2017,RC2_C_2017,7,5,5,6,0,.,3,1,.,63,63,0,1,98,1,0,0,0,.,,,,,,.
,2017,RC2,C,RC2_C,RC2_C_2017,RC2_C_2017,5,4,9,4,0,.,16,63,.,3,0,0,1,98,2.5,0,0,0,.,,,,,,.
,2017,RC2,C,RC2_C,RC2_C_2017,RC2_C_2017,5,6,6,5,0,.,16,1,.,16,38,0,1,98,11,0,0,0,.,,,,,,.
,2017,RC2,C,RC2_C,RC2_C_2017,RC2_C_2017,5,5,6,5,0,.,63,1,.,3,16,0,16,86,1.5,0,0,0,.,,,,,,.
,2017,RC2,C,RC2_C,RC2_C_2017,RC2_C_2017,5,4,5,6,0,.,16,0,.,16,38,0,1,98,6,0,0,0,.,,,,,,.
,2017,RC2,C,RC2_C,RC2_C_2017,RC2_C_2017,5,7,5,3,0,.,63,0,.,16,16,3,1,98,8,0,38,3,.,,,,,,.
,2017,RC2,C,RC2_C,RC2_C_2017,RC2_C_2017,4,5,4,5,0,.,16,1,.,38,38,0,16,86,1.5,0,0,0,.,,,,,,.
,2017,RC2,C,RC2_C,RC2_C_2017,RC2_C_2017,5,5,3,4,1,.,3,3,.,3,63,0,16,63,3,0,0,0,.,,,,,,.
,2017,RC2,C,RC2_C,RC2_C_2017,RC2_C_2017,2,5,5,3,0,.,0,1,.,16,63,0,16,86,2,0,0,0,.,,,,,,.
,2017,RC2,C,RC2_C,RC2_C_2017,RC2_C_2017,3,3,5,3,1,.,38,3,.,0,63,0,1,98,5,0,0,0,.,,,,,,.
,2017,RC2,C,RC2_C,RC2_C_2017,RC2_C_2017,3,3,3,4,0,.,38,16,.,16,16,16,16,63,0.5,0,0,0,.,,,,,,.
,2017,RC2,N,RC2_N,RC2_N_2017,RC2_N_2017,6,6,9,8,3,.,16,0,.,63,3,0,38,63,0.5,0,0,0,.,,,,,,.
,2017,RC2,N,RC2_N,RC2_N_2017,RC2_N_2017,7,7,7,7,16,.,16,0,.,16,16,0,0,98,16,0,38,16,.,,,,,,.
,2017,RC2,N,RC2_N,RC2_N_2017,RC2_N_2017,6,7,7,8,16,.,3,3,.,16,16,1,0,98,5,0,16,3,.,,,,,,.
,2017,RC2,N,RC2_N,RC2_N_2017,RC2_N_2017,5,6,10,7,63,.,3,16,.,16,1,0,16,86,2.5,0,98,16,.,,,,,,.
,2017,RC2,N,RC2_N,RC2_N_2017,RC2_N_2017,8,7,7,6,3,.,16,3,.,16,38,0,1,98,2,0,0,0,.,,,,,,.
,2017,RC2,N,RC2_N,RC2_N_2017,RC2_N_2017,6,8,7,6,3,.,16,3,.,38,16,0,16,86,4,0,16,16,.,,,,,,.
,2017,RC2,N,RC2_N,RC2_N_2017,RC2_N_2017,7,7,5,8,16,.,3,3,.,38,16,0,1,98,7,0,38,16,.,,,,,,.
,2017,RC2,N,RC2_N,RC2_N_2017,RC2_N_2017,5,9,8,5,3,.,3,3,.,38,38,0,16,86,6,0,16,16,.,,,,,,.
,2017,RC2,N,RC2_N,RC2_N_2017,RC2_N_2017,6,7,7,6,38,.,16,0,.,16,16,0,3,98,3.5,0,38,16,.,,,,,,.
,2017,RC2,N,RC2_N,RC2_N_2017,RC2_N_2017,5,7,6,7,16,.,16,0,.,16,63,0,3,86,6,0,0,0,.,,,,,,.
,2017,RC2,N,RC2_N,RC2_N_2017,RC2_N_2017,6,6,6,7,38,.,16,3,.,16,16,0,1,98,7.5,0,16,3,.,,,,,,.
,2017,RC2,N,RC2_N,RC2_N_2017,RC2_N_2017,5,5,6,7,38,.,16,3,.,16,38,0,1,98,2.5,0,3,3,.,,,,,,.
,2017,RC2,N,RC2_N,RC2_N_2017,RC2_N_2017,7,5,5,6,3,.,3,3,.,16,63,0,1,98,7,0,98,16,.,,,,,,.
,2017,RC2,N,RC2_N,RC2_N_2017,RC2_N_2017,5,4,7,7,16,.,16,0,.,63,16,0,16,86,9,0,38,16,.,,,,,,.
,2017,RC2,N,RC2_N,RC2_N_2017,RC2_N_2017,4,6,6,6,63,.,3,16,.,16,1,0,16,86,7,0,38,16,.,,,,,,.
,2017,RC2,N,RC2_N,RC2_N_2017,RC2_N_2017,5,4,9,4,3,.,3,16,.,16,38,0,16,86,4,0,38,16,.,,,,,,.
,2017,RC2,N,RC2_N,RC2_N_2017,RC2_N_2017,5,5,6,6,38,.,16,0,.,3,38,0,16,86,10,0,0,0,.,,,,,,.
,2017,RC2,N,RC2_N,RC2_N_2017,RC2_N_2017,5,5,6,5,16,.,16,0,.,16,16,0,0,98,5,0,0,0,.,,,,,,.
,2017,RC2,N,RC2_N,RC2_N_2017,RC2_N_2017,4,6,6,5,63,.,16,0,.,16,1,0,1,98,12,1,38,3,.,,,,,,.
,2017,RC2,N,RC2_N,RC2_N_2017,RC2_N_2017,5,4,5,7,3,.,3,3,.,3,86,0,16,86,10,0,0,0,.,,,,,,.
,2017,RC2,N,RC2_N,RC2_N_2017,RC2_N_2017,5,5,5,4,3,.,16,3,.,38,38,0,1,98,1.5,0,0,0,.,,,,,,.
,2017,RC2,N,RC2_N,RC2_N_2017,RC2_N_2017,3,5,3,7,0,.,63,1,.,1,0,0,1,98,5,0,0,0,.,,,,,,.
,2017,RC2,N,RC2_N,RC2_N_2017,RC2_N_2017,6,5,4,3,16,.,3,1,.,38,16,0,1,98,7,0,38,16,.,,,,,,.
,2017,RC2,N,RC2_N,RC2_N_2017,RC2_N_2017,5,5,3,4,63,.,3,0,.,3,16,0,16,86,11,0,16,3,.,,,,,,.
,2017,RC2,N,RC2_N,RC2_N_2017,RC2_N_2017,5,3,4,5,38,.,16,0,.,16,16,0,16,86,6,0,86,16,.,,,,,,.
,2017,RC2,N,RC2_N,RC2_N_2017,RC2_N_2017,2,3,6,5,3,.,3,16,.,16,63,0,1,98,5,0,0,0,.,,,,,,.
,2017,RC2,N,RC2_N,RC2_N_2017,RC2_N_2017,5,4,3,3,3,.,38,16,.,16,38,0,1,98,7,0,0,0,.,,,,,,.
,2017,RC2,N,RC2_N,RC2_N_2017,RC2_N_2017,3,4,5,2,0,.,16,16,.,3,38,3,16,86,6,0,0,0,.,,,,,,.
,2017,RC2,N,RC2_N,RC2_N_2017,RC2_N_2017,3,5,3,3,38,.,16,0,.,16,38,0,3,98,4,1,86,16,.,,,,,,.
,2017,RC2,N,RC2_N,RC2_N_2017,RC2_N_2017,3,3,3,3,38,.,3,1,.,16,16,0,16,86,3,0,38,16,.,,,,,,.
,2017,RC2,S,RC2_S,RC2_S_2017,RC2_S_2017,16,18,20,12,0,.,3,3,.,63,0,0,63,16,11,0,0,0,.,,,,,,.
,2017,RC2,S,RC2_S,RC2_S_2017,RC2_S_2017,11,20,13,13,0,.,16,3,.,63,16,0,16,86,4,0,3,3,.,,,,,,.
,2017,RC2,S,RC2_S,RC2_S_2017,RC2_S_2017,11,11,11,11,0,.,3,0,.,86,3,0,38,38,6.5,0,0,0,.,,,,,,.
,2017,RC2,S,RC2_S,RC2_S_2017,RC2_S_2017,11,11,12,10,0,.,38,3,.,63,0,0,16,86,6,0,0,0,.,,,,,,.
,2017,RC2,S,RC2_S,RC2_S_2017,RC2_S_2017,8,13,10,11,3,.,3,38,.,63,16,0,3,86,1.5,0,0,0,.,,,,,,.
,2017,RC2,S,RC2_S,RC2_S_2017,RC2_S_2017,6,13,8,11,0,.,3,16,.,63,16,0,16,86,1.5,0,38,16,.,,,,,,.
,2017,RC2,S,RC2_S,RC2_S_2017,RC2_S_2017,5,3,5,11,3,.,38,16,.,3,38,0,1,98,5,0,0,0,.,,,,,,.
,2017,RC2,S,RC2_S,RC2_S_2017,RC2_S_2017,3,3,4,9,0,.,16,38,.,0,0,0,1,98,10,0,0,0,.,,,,,,.
,2017,RC2,S,RC2_S,RC2_S_2017,RC2_S_2017,4,5,5,5,3,.,16,38,.,3,38,0,3,98,13,0,98,16,.,,,,,,.
,2017,RC2,S,RC2_S,RC2_S_2017,RC2_S_2017,5,4,5,5,0,.,38,16,.,0,3,0,1,98,9,0,0,0,.,,,,,,.
,2017,RC2,S,RC2_S,RC2_S_2017,RC2_S_2017,5,5,4,5,1,.,63,3,.,0,0,0,1,98,3,0,0,0,.,,,,,,.
,2017,RC2,S,RC2_S,RC2_S_2017,RC2_S_2017,3,3,5,5,0,.,38,16,.,0,16,0,3,98,1.5,0,0,0,.,,,,,,.
,2017,RC2,S,RC2_S,RC2_S_2017,RC2_S_2017,5,4,3,4,3,.,38,16,.,16,16,0,1,98,10,0,98,16,.,,,,,,.
,2017,RC2,S,RC2_S,RC2_S_2017,RC2_S_2017,4,4,3,5,0,.,63,3,.,0,0,0,3,98,2,0,0,0,.,,,,,,.
,2017,RC2,S,RC2_S,RC2_S_2017,RC2_S_2017,4,3,4,4,0,.,63,16,.,1,0,0,3,98,6.5,0,0,0,.,,,,,,.
,2017,RC2,S,RC2_S,RC2_S_2017,RC2_S_2017,4,3,5,3,0,.,63,16,.,0,16,0,1,98,2,0,0,0,.,,,,,,.
,2017,RC2,S,RC2_S,RC2_S_2017,RC2_S_2017,4,4,4,3,0,.,63,16,.,3,16,0,1,98,6,0,0,0,.,,,,,,.
,2017,RC2,S,RC2_S,RC2_S_2017,RC2_S_2017,4,3,3,4,0,.,3,38,.,0,16,16,3,98,1.5,0,0,0,.,,,,,,.
,2017,RC2,S,RC2_S,RC2_S_2017,RC2_S_2017,3,4,4,3,0,.,63,3,.,0,3,0,1,98,5,0,0,0,.,,,,,,.
,2017,RC2,S,RC2_S,RC2_S_2017,RC2_S_2017,5,3,3,3,0,.,38,16,.,0,16,0,3,98,4,0,0,0,.,,,,,,.
,2017,RC2,S,RC2_S,RC2_S_2017,RC2_S_2017,3,4,4,3,0,.,38,16,.,0,16,0,1,98,5,0,0,0,.,,,,,,.
,2017,RC2,S,RC2_S,RC2_S_2017,RC2_S_2017,3,3,3,4,0,.,38,16,.,16,0,0,3,98,4.5,0,0,0,.,,,,,,.
,2017,RC2,S,RC2_S,RC2_S_2017,RC2_S_2017,3,4,3,3,0,.,63,3,.,0,0,3,3,98,3,0,0,0,.,,,,,,.
,2017,RC2,S,RC2_S,RC2_S_2017,RC2_S_2017,4,3,3,3,0,.,63,16,.,0,0,0,1,98,4,0,0,0,.,,,,,,.
,2017,RC2,S,RC2_S,RC2_S_2017,RC2_S_2017,3,3,3,4,0,.,38,16,.,0,0,0,1,98,7,0,0,0,.,,,,,,.
,2017,RC2,S,RC2_S,RC2_S_2017,RC2_S_2017,3,3,3,4,1,.,38,16,.,3,1,0,1,98,6,0,0,0,.,,,,,,.
,2017,RC2,S,RC2_S,RC2_S_2017,RC2_S_2017,3,3,3,3,0,.,63,16,.,3,16,0,3,98,4,0,98,3,.,,,,,,.
,2017,RC2,S,RC2_S,RC2_S_2017,RC2_S_2017,3,3,3,3,0,.,38,38,.,0,38,0,1,98,4.5,0,0,0,.,,,,,,.
,2017,RC2,S,RC2_S,RC2_S_2017,RC2_S_2017,3,3,3,3,1,.,63,3,.,0,0,0,1,98,8,0,0,0,.,,,,,,.
,2017,RC2,S,RC2_S,RC2_S_2017,RC2_S_2017,3,3,3,2,0,.,63,16,.,0,3,0,1,98,7,0,0,0,.,,,,,,.
,2017,RCH2014,C,RCH2014_C,RCH2014_C_2017,RCH2014_C_2017,5,8,10,9,0,.,38,38,.,63,0,16,3,98,0.5,0,38,16,.,,,,,,.
,2017,RCH2014,C,RCH2014_C,RCH2014_C_2017,RCH2014_C_2017,6,10,9,6,16,.,16,3,.,63,3,16,3,98,1.5,0,63,38,.,,,,,,.
,2017,RCH2014,C,RCH2014_C,RCH2014_C_2017,RCH2014_C_2017,9,8,5,3,0,.,16,16,.,63,3,3,63,38,0.5,0,38,16,.,,,,,,.
,2017,RCH2014,C,RCH2014_C,RCH2014_C_2017,RCH2014_C_2017,7,8,5,5,16,.,16,16,.,63,0,0,3,98,4.5,0,63,38,.,,,,,,.
,2017,RCH2014,C,RCH2014_C,RCH2014_C_2017,RCH2014_C_2017,7,4,7,7,0,.,16,16,.,86,3,0,16,86,3.5,0,98,63,.,,,,,,.
,2017,RCH2014,C,RCH2014_C,RCH2014_C_2017,RCH2014_C_2017,6,7,5,5,3,.,16,3,.,63,1,16,3,86,1.5,1,86,63,.,,,,,,.
,2017,RCH2014,C,RCH2014_C,RCH2014_C_2017,RCH2014_C_2017,3,4,6,10,3,.,16,63,.,38,3,16,16,86,1,0,63,16,.,,,,,,.
,2017,RCH2014,C,RCH2014_C,RCH2014_C_2017,RCH2014_C_2017,6,8,6,3,0,.,38,16,.,38,16,0,38,38,0,1,38,16,.,,,,,,.
,2017,RCH2014,C,RCH2014_C,RCH2014_C_2017,RCH2014_C_2017,5,5,5,6,38,.,3,16,.,38,1,0,3,86,0,1,38,16,.,,,,,,.
,2017,RCH2014,C,RCH2014_C,RCH2014_C_2017,RCH2014_C_2017,3,6,5,7,38,.,16,16,.,63,16,0,38,63,0.5,1,86,38,.,,,,,,.
,2017,RCH2014,C,RCH2014_C,RCH2014_C_2017,RCH2014_C_2017,3,7,5,6,0,.,3,16,.,38,3,1,3,98,1,0,63,16,.,,,,,,.
,2017,RCH2014,C,RCH2014_C,RCH2014_C_2017,RCH2014_C_2017,5,5,5,5,16,.,16,38,.,63,1,0,38,63,0,1,38,16,.,,,,,,.
,2017,RCH2014,C,RCH2014_C,RCH2014_C_2017,RCH2014_C_2017,5,4,4,6,16,.,38,16,.,38,16,16,3,86,1.5,1,86,16,.,,,,,,.
,2017,RCH2014,C,RCH2014_C,RCH2014_C_2017,RCH2014_C_2017,6,5,3,5,38,.,16,1,.,38,3,0,3,86,2,1,38,16,.,,,,,,.
,2017,RCH2014,C,RCH2014_C,RCH2014_C_2017,RCH2014_C_2017,6,4,5,4,3,.,16,0,.,86,3,0,38,38,0,1,38,38,.,,,,,,.
,2017,RCH2014,C,RCH2014_C,RCH2014_C_2017,RCH2014_C_2017,2,5,6,5,16,.,16,38,.,16,16,0,86,3,0,0,16,3,.,,,,,,.
,2017,RCH2014,C,RCH2014_C,RCH2014_C_2017,RCH2014_C_2017,5,6,3,3,63,.,16,0,.,16,3,3,16,86,1.5,1,38,16,.,,,,,,.
,2017,RCH2014,C,RCH2014_C,RCH2014_C_2017,RCH2014_C_2017,5,5,1,6,3,.,16,16,.,63,16,0,38,63,0,1,16,3,.,,,,,,.
,2017,RCH2014,C,RCH2014_C,RCH2014_C_2017,RCH2014_C_2017,4,4,6,1,3,.,16,38,.,63,3,0,3,98,0.5,0,86,38,.,,,,,,.
,2017,RCH2014,C,RCH2014_C,RCH2014_C_2017,RCH2014_C_2017,2,5,4,4,3,.,38,16,.,16,3,38,3,98,0,1,63,16,.,,,,,,.
,2017,RCH2014,C,RCH2014_C,RCH2014_C_2017,RCH2014_C_2017,3,4,3,4,16,.,38,16,.,38,16,0,16,86,0,1,38,16,.,,,,,,.
,2017,RCH2014,C,RCH2014_C,RCH2014_C_2017,RCH2014_C_2017,3,3,5,3,0,.,3,86,.,16,0,16,3,98,0.5,0,86,16,.,,,,,,.
,2017,RCH2014,C,RCH2014_C,RCH2014_C_2017,RCH2014_C_2017,3,4,3,3,0,.,16,16,.,38,3,3,3,98,1.5,1,38,16,.,,,,,,.
,2017,RCH2014,C,RCH2014_C,RCH2014_C_2017,RCH2014_C_2017,2,3,3,3,0,.,38,38,.,63,1,0,63,16,0,0,0,0,.,,,,,,.
,2017,RCH2014,C,RCH2014_C,RCH2014_C_2017,RCH2014_C_2017,4,2,2,2,3,.,16,38,.,16,38,0,3,98,1,1,63,16,.,,,,,,.
,2017,RCH2014,C,RCH2014_C,RCH2014_C_2017,RCH2014_C_2017,6,2,1,1,0,.,16,38,.,16,1,38,98,1,0,0,0,0,.,,,,,,.
,2017,RCH2014,C,RCH2014_C,RCH2014_C_2017,RCH2014_C_2017,3,2,2,2,3,.,3,3,.,63,16,0,86,16,0,0,3,3,.,,,,,,.
,2017,RCH2014,C,RCH2014_C,RCH2014_C_2017,RCH2014_C_2017,2,1,2,1,1,.,16,0,.,38,63,0,16,63,0.5,0,38,16,.,,,,,,.
,2017,RCH2014,C,RCH2014_C,RCH2014_C_2017,RCH2014_C_2017,2,1,2,1,3,.,16,3,.,16,16,3,63,16,0,1,16,3,.,,,,,,.
,2017,RCH2014,E,RCH2014_E,RCH2014_E_2017,RCH2014_E_2017,5,6,9,2,1,.,3,0,.,38,0,0,3,98,1,0,86,38,.,,,,,,.
,2017,RCH2014,E,RCH2014_E,RCH2014_E_2017,RCH2014_E_2017,8,5,7,2,0,.,0,0,.,63,1,0,0,98,1.5,0,0,0,.,,,,,,.
,2017,RCH2014,E,RCH2014_E,RCH2014_E_2017,RCH2014_E_2017,3,1,7,5,0,.,3,3,.,16,16,1,3,98,0.5,0,0,0,.,,,,,,.
,2017,RCH2014,E,RCH2014_E,RCH2014_E_2017,RCH2014_E_2017,3,4,3,3,0,.,3,0,.,86,0,0,0,98,1,0,0,0,.,,,,,,.
,2017,RCH2014,E,RCH2014_E,RCH2014_E_2017,RCH2014_E_2017,3,4,2,4,0,.,3,16,.,38,16,0,3,98,3,0,38,16,.,,,,,,.
,2017,RCH2014,E,RCH2014_E,RCH2014_E_2017,RCH2014_E_2017,1,0,7,4,3,.,0,3,.,38,16,0,3,86,0.5,0,16,3,.,,,,,,.
,2017,RCH2014,E,RCH2014_E,RCH2014_E_2017,RCH2014_E_2017,2,2,3,4,3,.,3,3,.,38,0,0,16,86,1,0,0,0,.,,,,,,.
,2017,RCH2014,E,RCH2014_E,RCH2014_E_2017,RCH2014_E_2017,3,1,3,3,3,.,1,0,.,38,0,0,16,86,1,0,38,16,.,,,,,,.
,2017,RCH2014,E,RCH2014_E,RCH2014_E_2017,RCH2014_E_2017,2,4,2,2,3,.,3,1,.,38,0,0,3,98,2,0,38,16,.,,,,,,.
,2017,RCH2014,E,RCH2014_E,RCH2014_E_2017,RCH2014_E_2017,3,2,2,2,3,.,3,0,.,0,0,0,16,86,1,0,16,3,.,,,,,,.
,2017,RCH2014,E,RCH2014_E,RCH2014_E_2017,RCH2014_E_2017,2,2,3,2,3,.,3,0,.,38,0,0,3,98,0.5,1,16,3,.,,,,,,.
,2017,RCH2014,E,RCH2014_E,RCH2014_E_2017,RCH2014_E_2017,1,1,2,3,3,.,0,3,.,16,0,0,16,86,1,0,63,16,.,,,,,,.
,2017,RCH2014,E,RCH2014_E,RCH2014_E_2017,RCH2014_E_2017,2,1,2,1,16,.,3,3,.,38,0,0,16,86,4,0,0,0,.,,,,,,.
,2017,RCH2014,W,RCH2014_W,RCH2014_W_2017,RCH2014_W_2017,4,6,5,7,16,.,16,3,.,86,0,0,86,3,0,0,16,16,.,,,,,,.
,2017,RCH2014,W,RCH2014_W,RCH2014_W_2017,RCH2014_W_2017,3,7,2,8,0,.,38,63,.,38,16,0,38,38,0.05,0,38,16,.,,,,,,.
,2017,RCH2014,W,RCH2014_W,RCH2014_W_2017,RCH2014_W_2017,3,7,6,3,16,.,38,16,.,38,38,16,38,38,0,0,0,0,.,,,,,,.
,2017,RCH2014,W,RCH2014_W,RCH2014_W_2017,RCH2014_W_2017,4,5,5,5,16,.,16,3,.,63,3,0,38,38,0,0,38,16,.,,,,,,.
,2017,RCH2014,W,RCH2014_W,RCH2014_W_2017,RCH2014_W_2017,3,4,4,7,16,.,3,38,.,86,16,16,63,16,0,0,38,16,.,,,,,,.
,2017,RCH2014,W,RCH2014_W,RCH2014_W_2017,RCH2014_W_2017,5,3,4,4,1,.,38,16,.,63,3,0,86,16,0,0,38,16,.,,,,,,.
,2017,RCH2014,W,RCH2014_W,RCH2014_W_2017,RCH2014_W_2017,2,6,3,4,3,.,38,16,.,38,38,0,3,63,0.05,0,38,16,.,,,,,,.
,2017,RCH2014,W,RCH2014_W,RCH2014_W_2017,RCH2014_W_2017,5,5,2,3,16,.,38,3,.,86,3,0,86,3,0,0,16,16,.,,,,,,.
,2017,RCH2014,W,RCH2014_W,RCH2014_W_2017,RCH2014_W_2017,4,5,3,3,16,.,3,16,.,86,3,0,98,1,0,0,38,16,.,,,,,,.
,2017,RCH2014,W,RCH2014_W,RCH2014_W_2017,RCH2014_W_2017,2,5,5,3,3,.,38,16,.,15,63,0,38,38,0.05,0,63,16,.,,,,,,.
,2017,RCH2014,W,RCH2014_W,RCH2014_W_2017,RCH2014_W_2017,3,1,7,3,1,.,16,38,.,38,38,16,38,38,0,0,38,16,.,,,,,,.
,2017,RCH2014,W,RCH2014_W,RCH2014_W_2017,RCH2014_W_2017,4,3,5,2,16,.,16,63,.,38,3,0,38,16,0,0,16,3,.,,,,,,.
,2017,RCH2014,W,RCH2014_W,RCH2014_W_2017,RCH2014_W_2017,2,3,5,4,16,.,16,63,.,16,3,0,86,3,0,0,0,0,.,,,,,,.
,2017,RCH2014,W,RCH2014_W,RCH2014_W_2017,RCH2014_W_2017,5,2,2,4,16,.,16,86,.,38,3,0,86,16,0.5,0,16,3,.,,,,,,.
,2017,RCH2014,W,RCH2014_W,RCH2014_W_2017,RCH2014_W_2017,4,3,2,2,3,.,38,16,.,38,63,0,63,16,0,0,0,0,.,,,,,,.
